13660001,Porto Ferreira,SP
13660001,Porto Ferreira,SP
12525000,Potim,SP
15105000,Potirendaba,SP
17790000,Pracinha,SP
14850000,Pradópolis,SP
11700001,Praia Grande,SP
11700001,Praia Grande,SP
18660000,Pratânia,SP
16670000,Presidente Alves,SP
19300000,Presidente Bernardes,SP
19470000,Presidente Epitácio,SP
19000001,Presidente Prudente,SP
19000001,Presidente Prudente,SP
19400000,Presidente Venceslau,SP
16370000,Promissão,SP
18255000,Quadra,SP
19780000,Quatá,SP
17590000,Queiroz,SP
12800000,Queluz,SP
17670000,Quintana,SP
13370000,Rafard,SP
19600000,Rancharia,SP
12170000,Redenção da Serra,SP
19570000,Regente Feijó,SP
17190000,Reginópolis,SP
11900000,Registro,SP
14430000,Restinga,SP
18380000,Ribeira,SP
13580000,Ribeirão Bonito,SP
18430000,Ribeirão Branco,SP
14445000,Ribeirão Corrente,SP
19930000,Ribeirão do Sul,SP
19380000,Ribeirão dos Índios,SP
18315000,Ribeirão Grande,SP
09400001,Ribeirão Pires,SP
09400001,Ribeirão Pires,SP
14000001,Ribeirão Preto,SP
14000001,Ribeirão Preto,SP
14490000,Rifaina,SP
14830000,Rincão,SP
17740000,Rinópolis,SP
13500001,Rio Claro,SP
13500001,Rio Claro,SP
13390000,Rio das Pedras,SP
09450000,Rio Grande da Serra,SP
15495000,Riolândia,SP
18470000,Riversul,SP
19273000,Rosana,SP
12580000,Roseira,SP
16750000,Rubiácea,SP
15790000,Rubinéia,SP
16440000,Sabino,SP
17710000,Sagres,SP
14980000,Sales,SP
14660000,Sales Oliveira,SP
08970000,Salesópolis,SP
17720000,Salmourão,SP
13440000,Saltinho,SP
13320001,Salto,SP
13320001,Salto,SP
18160000,Salto de Pirapora,SP
19920001,Salto Grande,SP
19920001,Salto Grande,SP
19250000,Sandovalina,SP
15950000,Santa Adélia,SP
15750000,Santa Albertina,SP
13450001,Santa Bárbara D'Oeste,SP
13450001,Santa Bárbara D'Oeste,SP
12380000,Santa Branca,SP
15785000,Santa Clara D'Oeste,SP
13625000,Santa Cruz da Conceição,SP
14250000,Santa Cruz da Esperança,SP
13650000,Santa Cruz das Palmeiras,SP
18900000,Santa Cruz do Rio Pardo,SP
15970000,Santa Ernestina,SP
15775000,Santa Fé do Sul,SP
13510000,Santa Gertrudes,SP
07500000,Santa Isabel,SP
14825000,Santa Lúcia,SP
17370000,Santa Maria da Serra,SP
17940000,Santa Mercedes,SP
13670000,Santa Rita do Passa Quatro,SP
15780000,Santa Rita D'Oeste,SP
14270000,Santa Rosa de Viterbo,SP
15768000,Santa Salete,SP
15765000,Santana da Ponte Pensa,SP
06500001,Santana de Parnaíba,SP
06500001,Santana de Parnaíba,SP
19360000,Santo Anastácio,SP
09000001,Santo André,SP
09000001,Santo André,SP
14390000,Santo Antônio da Alegria,SP
13830001,Santo Antônio de Posse,SP
13830001,Santo Antônio de Posse,SP
16130000,Santo Antônio do Aracanguá,SP
13995000,Santo Antônio do Jardim,SP
12450000,Santo Antônio do Pinhal,SP
19190000,Santo Expedito,SP
16240000,Santópolis do Aguapeí,SP
11000001,Santos,SP
11000001,Santos,SP
12490000,São Bento do Sapucaí,SP
09600001,São Bernardo do Campo,SP
09600001,São Bernardo do Campo,SP
09500001,São Caetano do Sul,SP
09500001,São Caetano do Sul,SP
13560001,São Carlos,SP
13560001,São Carlos,SP
15710000,São Francisco,SP
13870001,São João da Boa Vista,SP
13870001,São João da Boa Vista,SP
15640000,São João das Duas Pontes,SP
15315000,São João de Iracema,SP
17970000,São João do Pau d'Alho,SP
14600000,São Joaquim da Barra,SP
14440000,São José da Bela Vista,SP
12830000,São José do Barreiro,SP
13720000,São José do Rio Pardo,SP
15000001,São José do Rio Preto,SP
15000001,São José do Rio Preto,SP
12200001,São José dos Campos,SP
12200001,São José dos Campos,SP
06890000,São Lourenço da Serra,SP
12140000,São Luiz do Paraitinga,SP
18650000,São Manuel,SP
18230000,São Miguel Arcanjo,SP
01000001,São Paulo,SP
08000000,São Paulo,SP
01000001,São Paulo,SP
08000000,São Paulo,SP
13520000,São Pedro,SP
18940001,São Pedro do Turvo,SP
18940001,São Pedro do Turvo,SP
18130001,São Roque,SP
18130001,São Roque,SP
11600001,São Sebastião,SP
11600001,São Sebastião,SP
13790000,São Sebastião da Grama,SP
14200000,São Simão,SP
11300001,São Vicente,SP
11300001,São Vicente,SP
18225000,Sarapuí,SP
18840000,Sarutaiá,SP
15180000,Sebastianópolis do Sul,SP
14230000,Serra Azul,SP
13930000,Serra Negra,SP
14150000,Serrana,SP
14160001,Sertãozinho,SP
14160001,Sertãozinho,SP
11910000,Sete Barras,SP
14735000,Severínia,SP
12690000,Silveiras,SP
13960000,Socorro,SP
18000001,Sorocaba,SP
18000001,Sorocaba,SP
15360000,Sud Mennucci,SP
13170001,Sumaré,SP
13170001,Sumaré,SP
15380000,Suzanápolis,SP
08600001,Suzano,SP
08600001,Suzano,SP
15880000,Tabapuã,SP
14910000,Tabatinga,SP
06750001,Taboão da Serra,SP
06750001,Taboão da Serra,SP
19590000,Taciba,SP
18890000,Taguaí,SP
14725000,Taiaçu,SP
14720000,Taiúva,SP
13710000,Tambaú,SP
15170000,Tanabi,SP
18180000,Tapiraí,SP
13760000,Tapiratiba,SP
14765000,Taquaral,SP
15900000,Taquaritinga,SP
18740000,Taquarituba,SP
18425000,Taquarivaí,SP
19210000,Tarabai,SP
19820000,Tarumã,SP
18270001,Tatuí,SP
18270001,Tatuí,SP
12000001,Taubaté,SP
12000001,Taubaté,SP
18830000,Tejupá,SP
19280000,Teodoro Sampaio,SP
14745000,Terra Roxa,SP
18530000,Tietê,SP
18860000,Timburi,SP
18265000,Torre de Pedra,SP
17360000,Torrinha,SP
14935000,Trabiju,SP
12120000,Tremembé,SP
15770000,Três Fronteiras,SP
12930000,Tuiuti,SP
17600001,Tupã,SP
17600001,Tupã,SP
17930000,Tupi Paulista,SP
15280000,Turiúba,SP
15755000,Turmalina,SP
15225000,Ubarana,SP
11680000,Ubatuba,SP
17440000,Ubirajara,SP
15890000,Uchoa,SP
15250000,União Paulista,SP
15760000,Urânia,SP
16650000,Uru,SP
15850000,Urupês,SP
15520000,Valentim Gentil,SP
13270001,Valinhos,SP
13270001,Valinhos,SP
16880000,Valparaíso,SP
12935000,Vargem,SP
13880000,Vargem Grande do Sul,SP
06730000,Vargem Grande Paulista,SP
13220001,Várzea Paulista,SP
13220001,Várzea Paulista,SP
17560000,Vera Cruz,SP
13280001,Vinhedo,SP
13280001,Vinhedo,SP
14740000,Viradouro,SP
15920000,Vista Alegre do Alto,SP
15713000,Vitória Brasil,SP
18110001,Votorantim,SP
18110001,Votorantim,SP
15500001,Votuporanga,SP
15500001,Votuporanga,SP
15265000,Zacarias,SP
77693000,Abreulândia,TO
77908000,Aguiarnópolis,TO
77455000,Aliança do Tocantins,TO
77310000,Almas,TO
77480000,Alvorada,TO
77890000,Ananás,TO
77905000,Angico,TO
77620000,Aparecida do Rio Negro,TO
77845000,Aragominas,TO
77690000,Araguacema,TO
77475000,Araguaçu,TO
77800001,Araguaína,TO
77800001,Araguaína,TO
77855000,Araguanã,TO
77950000,Araguatins,TO
77780000,Arapoema,TO
77330000,Arraias,TO
77960000,Augustinópolis,TO
77325000,Aurora do Tocantins,TO
77930000,Axixá do Tocantins,TO
77870000,Babaçulândia,TO
77783000,Bandeirantes do Tocantins,TO
77765000,Barra do Ouro,TO
77665000,Barrolândia,TO
77755000,Bernardo Sayão,TO
77714000,Bom Jesus do Tocantins,TO
77735000,Brasilândia do Tocantins,TO
77560000,Brejinho de Nazaré,TO
77995000,Buriti do Tocantins,TO
77915000,Cachoeirinha,TO
77777000,Campos Lindos,TO
77453000,Cariri do Tocantins,TO
77840000,Carmolândia,TO
77985000,Carrasco Bonito,TO
77680000,Caseara,TO
77723000,Centenário,TO
77378000,Chapada da Natividade,TO
77575000,Chapada de Areia,TO
77760000,Colinas do Tocantins,TO
77725000,Colméia,TO
77350000,Combinado,TO
77305000,Conceição do Tocantins,TO
77750000,Couto de Magalhães,TO
77490000,Cristalândia,TO
77463000,Crixás do Tocantins,TO
77910000,Darcinópolis,TO
77300000,Dianópolis,TO
77670000,Divinópolis do Tocantins,TO
77685000,Dois Irmãos do Tocantins,TO
77485000,Duerê,TO
77993000,Esperantina,TO
77555000,Fátima,TO
77465000,Figueirópolis,TO
77795000,Filadélfia,TO
77470000,Formoso do Araguaia,TO
77708000,Fortaleza do Tabocão,TO
77695000,Goianorte,TO
77770000,Goiatins,TO
77700000,Guaraí,TO
77400001,Gurupi,TO
77400001,Gurupi,TO
77553000,Ipueiras,TO
77720000,Itacajá,TO
77920000,Itaguatins,TO
77718000,Itapiratins,TO
77740000,Itaporã do Tocantins,TO
77450000,Jaú do Tocantins,TO
77753000,Juarina,TO
77493000,Lagoa da Confusão,TO
77613000,Lagoa do Tocantins,TO
77645000,Lajeado,TO
77328000,Lavandeira,TO
77630000,Lizarda,TO
77903000,Luzinópolis,TO
77675000,Marianópolis do Tocantins,TO
77593000,Mateiros,TO
77918000,Maurilândia do Tocantins,TO
77650000,Miracema do Tocantins,TO
77660000,Miranorte,TO
77585000,Monte do Carmo,TO
77673000,Monte Santo do Tocantins,TO
77850000,Muricilândia,TO
77370000,Natividade,TO
77895000,Nazaré,TO
77790000,Nova Olinda,TO
77495000,Nova Rosalândia,TO
77610000,Novo Acordo,TO
77353000,Novo Alegre,TO
77318000,Novo Jardim,TO
77558000,Oliveira de Fátima,TO
77000001,Palmas,TO
77000001,Palmas,TO
77798000,Palmeirante,TO
77913000,Palmeiras do Tocantins,TO
77365000,Palmeirópolis,TO
77600000,Paraíso do Tocantins,TO
77360000,Paranã,TO
77785000,Pau D'Arco,TO
77710000,Pedro Afonso,TO
77460000,Peixe,TO
77730000,Pequizeiro,TO
77380000,Pindorama do Tocantins,TO
77888000,Piraquê,TO
77570000,Pium,TO
77315000,Ponte Alta do Bom Jesus,TO
77590000,Ponte Alta do Tocantins,TO
77395000,Porto Alegre do Tocantins,TO
77500000,Porto Nacional,TO
77970000,Praia Norte,TO
77745000,Presidente Kennedy,TO
77603000,Pugmil,TO
77733000,Recursolândia,TO
77893000,Riachinho,TO
77303000,Rio da Conceição,TO
77655000,Rio dos Bois,TO
77635000,Rio Sono,TO
77980000,Sampaio,TO
77478000,Sandolândia,TO
77848000,Santa Fé do Araguaia,TO
77716000,Santa Maria do Tocantins,TO
77565000,Santa Rita do Tocantins,TO
77375000,Santa Rosa do Tocantins,TO
77615000,Santa Tereza do Tocantins,TO
77885000,Santa Terezinha do Tocantins,TO
77958000,São Bento do Tocantins,TO
77605000,São Félix do Tocantins,TO
77925000,São Miguel do Tocantins,TO
77368000,São Salvador do Tocantins,TO
77990000,São Sebastião do Tocantins,TO
77390000,São Valério da Natividade,TO
77580000,Silvanópolis,TO
77940000,Sítio Novo do Tocantins,TO
77458000,Sucupira,TO
77320000,Taguatinga,TO
77308000,Taipas do Tocantins,TO
77483000,Talismã,TO
77640000,Tocantínia,TO
77900000,Tocantinópolis,TO
77704000,Tupirama,TO
77743000,Tupiratins,TO
77860000,Wanderlândia,TO
77880000,Xambioá,TO
